RollNo	InstallmentNo	PayMode	ChequeNo	ChequeDate	DrawnOn	ReceiptNo	BankPunchNo	FinalAmt	AdvanceAmt	BalanceAmt	LateFee	CreatedBy	CreatedDate	LastUpdatedBy	LastUpdatedDate	SchoolCode	Reclot	sendtoac	receivedate	chkbounce	reason	ForSession	Narration	ChqBounceFee
S0903387	5	CHEQUE	260794	00:00.0	ABN AMRO	776		11250	0	0	0	manpreet	57:26.0	lallan	47:11.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903915	5	CHEQUE	366916	00:00.0	HDFC BANK	777	NULL	11250	0	0	0	manpreet	59:20.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600488	5	CHEQUE	832248	00:00.0	ICICI BANK	778	NULL	29250	0	0	0	manpreet	00:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600943	5	CHEQUE	982598	00:00.0	AXIS	779	NULL	29250	0	0	0	manpreet	01:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802930	5	CHEQUE	619262	00:00.0	HDFC BANK	780	NULL	28450	0	0	0	manpreet	01:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802288	5	CHEQUE	300039	00:00.0	STANDARD CHARTERED	781	NULL	26800	0	0	0	manpreet	02:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903865	5	CHEQUE	643359	00:00.0	HDFC BANK	782		11250	0	0	0	manpreet	04:40.0	admin	02:02.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903523	5	CHEQUE	137682	00:00.0	ICICI BANK	783		11250	0	0	0	manpreet	05:44.0	lallan	52:56.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903708	5	CHEQUE	467307	00:00.0	ICICI BANK	784	NULL	10425	0	0	0	lallan	07:37.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701749	5	CHEQUE	87853	00:00.0	THE SOUTH INDIAN BANK	785	NULL	27200	0	0	0	manpreet	08:32.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701748	5	CHEQUE	127321	00:00.0	HDFC BANK	786	NULL	27200	0	0	0	manpreet	09:21.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803020	5	CHEQUE	150412	00:00.0	HDFC BANK	787	NULL	28450	0	0	0	manpreet	10:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601186	5	CHEQUE	164839	00:00.0	ABN AMRO	788	NULL	27600	0	0	0	manpreet	11:35.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904108	5	DD	64519	00:00.0	AXIS	789	NULL	57800	0	0	0	sreeja	13:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904108	5	CHEQUE	393449	00:00.0	AXIS	790	NULL	7100	0	0	0	sreeja	14:36.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702061	5	CHEQUE	407799	00:00.0	CITI BANK	791	NULL	7500	0	0	0	lallan	17:31.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702197	5	CHEQUE	768950	00:00.0	CITI BANK	792	NULL	28850	0	0	0	manpreet	17:43.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802341	5	CHEQUE	249720	00:00.0	HDFC BANK	793	NULL	26800	0	0	0	manpreet	18:23.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702261	5	CHEQUE	249719	00:00.0	HDFC BANK	794	NULL	27200	0	0	0	manpreet	18:57.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802526	5	CHEQUE	702439	00:00.0	HDFC BANK	795	NULL	22050	0	0	0	lallan	19:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803322	5	CHEQUE	378405	00:00.0	ICICI BANK	796	NULL	26800	0	0	0	manpreet	19:47.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802290	5	CHEQUE	702437	00:00.0	HDFC BANK	797	NULL	22050	0	0	0	lallan	20:22.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903667	5	CHEQUE	246489	00:00.0	ICICI BANK	798	NULL	9600	0	0	0	manpreet	23:44.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904109	5	DD	114066	00:00.0	THE SOUTH INDIAN BAN	799	NULL	64900	0	0	0	sreeja	29:23.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903766	5	CHEQUE	592179	00:00.0	HDFC BANK	800	NULL	9600	0	0	0	manpreet	30:42.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802557	5	CHEQUE	499686	00:00.0	HDFC BANK	801	NULL	28450	0	0	0	manpreet	33:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903811	5	CHEQUE	307570	00:00.0	CENTRAL BANK OF INDIA	802	NULL	9600	0	0	0	manpreet	40:55.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600455	5	CHEQUE	214752	00:00.0	HDFC BANK	803	NULL	27600	0	0	0	manpreet	41:44.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803280	5	CHEQUE	459370	00:00.0	ING VYSYA BANK LTD	804		0	0	0	0	manpreet	53:54.0	admin	12:10.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600732	5	CHEQUE	339434	00:00.0	HDFC BANK	805	NULL	27600	0	0	0	manpreet	55:45.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802305	5	CHEQUE	362904	00:00.0	ICICI BANK	806	NULL	28450	0	0	0	sreeja	56:55.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803209	5	CHEQUE	390406	00:00.0	HDFC BANK	807		3200	0	0	0	manpreet	00:46.0	lallan	03:33.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803209	5	CHEQUE	390408	00:00.0	HDFC BANK	808		21550	0	0	0	manpreet	03:42.0	lallan	03:33.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903485	5	CHEQUE	324124	00:00.0	ICICI BANK	809		11250	0	0	0	manpreet	06:17.0	admin	40:23.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903851	5	CHEQUE	991246	00:00.0	HDFC BANK	810		11250	0	0	0	manpreet	09:14.0	admin	02:47.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500156	5	CHEQUE	642430	00:00.0	ICICI BANK	811	NULL	29250	0	0	0	manpreet	11:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903524	5	CHEQUE	981583	00:00.0	CITI BANK	812	NULL	9600	0	0	0	manpreet	12:44.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701586	5	CHEQUE	726711	00:00.0	STATE BANK OF INDIA	813	NULL	27200	0	0	0	lallan	15:35.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701788	5	CHEQUE	128578	00:00.0	PUNJAB NATIONAL BANK	814		28850	0	0	0	manpreet	17:05.0	admin	08:50.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701789	5	CHEQUE	128579	00:00.0	PUNJAB NATIONAL BANK	815	NULL	28850	0	0	0	manpreet	18:41.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802355	5	CHEQUE	195964	00:00.0	CITI BANK	816	NULL	28450	0	0	0	lallan	18:50.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601181	5	CHEQUE	647326	00:00.0	ICICI BANK	817	NULL	20400	0	0	0	manpreet	19:50.0	NULL	NULL	NULL	0	0	00:00.0	1	insufiicient funds	NULL		0
S0903620	5	CHEQUE	162843	00:00.0	STATE BANK OF TRAVAN	818	NULL	11250	0	0	0	manpreet	21:13.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701440	5	CHEQUE	544322	00:00.0	ICICI BANK	819		24950	0	0	0	manpreet	25:30.0	lallan	02:39.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500581	5	CHEQUE	418467	00:00.0	HDFC BANK	820	NULL	29250	0	0	0	manpreet	27:16.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601229	5	CHEQUE	83769	00:00.0	CITI BANK	821		20400	0	0	0	lallan	34:20.0	lallan	23:04.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903858	5	CHEQUE	857191	00:00.0	PANJAB NATIONAL BANK	822	NULL	9600	0	0	0	lallan	38:20.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903509	5	CHEQUE	740008	00:00.0	AXIS	823		1650	0	0	0	lallan	41:06.0	admin	41:27.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600590	5	CHEQUE	219730	00:00.0	STATE BANK OF INDIA	824	NULL	29250	0	0	0	manpreet	41:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903509	5	CHEQUE	740006	00:00.0	AXIS	825		9600	0	0	0	lallan	42:03.0	admin	41:27.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701715	5	CHEQUE	12717	00:00.0	ICICI BANK	826	NULL	27200	0	0	0	manpreet	43:02.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701377	5	CHEQUE	69815	00:00.0	STATE BANK OF HYDERABAD	827	NULL	27200	0	0	0	manpreet	45:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701504	5	CHEQUE	69816	00:00.0	STATE BANK OF HYDERABAD	829	NULL	27200	0	0	0	manpreet	46:10.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702190	5	CHEQUE	209705	00:00.0	STANDARD CHARTERED	830	NULL	28850	0	0	0	manpreet	46:51.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802583	5	CHEQUE	84180	00:00.0	ICICI BANK	831	NULL	9150	0	0	0	manpreet	48:32.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803319	5	CHEQUE	7889	00:00.0	AXIS	832	NULL	26800	0	0	0	manpreet	49:58.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802965	5	CHEQUE	636999	00:00.0	HDFC BANK	833	NULL	29000	0	0	0	lallan	50:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600887	5	CHEQUE	700515	00:00.0	ABN AMRO	834	NULL	27600	0	0	0	manpreet	50:23.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802693	5	CHEQUE	219731	00:00.0	STATE BANK OF INDIA	835	NULL	28450	0	0	0	manpreet	50:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802966	5	CHEQUE	168808	00:00.0	HDFC BANK	836	NULL	29000	0	0	0	lallan	51:13.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903480	5	CHEQUE	961874	00:00.0	CITI BANK	837	NULL	9600	0	0	0	manpreet	51:36.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903944	5	CHEQUE	658309	00:00.0	VIJAYA BANK	838	NULL	11250	0	0	0	manpreet	54:56.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904055	5	CHEQUE	651157	00:00.0	ING VYSYA BANK LTD	839	NULL	9600	0	0	0	lallan	55:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904110	5	DD	80	00:00.0	HDFC BANK	840		55300	0	0	0	sreeja	55:50.0	sreeja	40:31.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904110	5	CHEQUE	79	00:00.0	HDFC BANK	841		11000	0	0	0	sreeja	56:40.0	sreeja	40:31.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500121	5	CHEQUE	762099	00:00.0	BANK OF MAHARASHTRA	842	NULL	27600	0	0	0	manpreet	59:01.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500122	5	CHEQUE	762100	00:00.0	BANK OF MAHARASHTRA	843	NULL	27600	0	0	0	manpreet	59:27.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600664	5	CHEQUE	220166	00:00.0	ANDHRA BANK	844	NULL	29250	0	0	0	lallan	00:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701414	5	CHEQUE	220167	00:00.0	ANDHRA BANK	845	NULL	28850	0	0	0	lallan	00:42.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600877	5	CHEQUE	931437	00:00.0	STATE BANK OF HYDERABAD	846		29250	0	0	0	manpreet	01:43.0	lallan	55:53.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803184	5	CHEQUE	808551	00:00.0	PANJAB NATIONAL BANK	847		6400	0	0	0	lallan	02:29.0	lallan	23:47.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701628	5	CHEQUE	736933	00:00.0	HDFC BANK	848	NULL	22050	0	0	0	manpreet	03:46.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803185	5	CHEQUE	808552	00:00.0	PANJAB NATIONAL BANK	849		6400	0	0	0	lallan	03:58.0	lallan	24:27.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802379	5	CHEQUE	628602	00:00.0	ORIENTAL BANK OF COM	850		28450	0	0	0	manpreet	05:02.0	lallan	30:16.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601142	5	CHEQUE	467619	00:00.0	HSBC BANK	851	NULL	29250	0	0	0	lallan	05:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802861	5	CHEQUE	46245	00:00.0	STANDARD CHARTERED	852	NULL	28450	0	0	0	manpreet	06:06.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802516	5	CHEQUE	255051	00:00.0	HDFC BANK	853		28450	0	0	0	manpreet	07:19.0	manpreet	14:54.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903530	5	CHEQUE	655831	00:00.0	AXIS	854	NULL	9600	0	0	0	manpreet	08:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701784	5	CHEQUE	16230	00:00.0	CITI BANK	855	NULL	28850	0	0	0	lallan	10:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600826	5	CHEQUE	194313	00:00.0	ICICI BANK	856	NULL	29250	0	0	0	lallan	11:45.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803037	5	CHEQUE	403119	00:00.0	ICICI BANK	857	NULL	28450	0	0	0	lallan	13:36.0	NULL	NULL	NULL	0	0	00:00.0	1	signature differ	NULL		0
S0701453	5	CHEQUE	230149	00:00.0	AXIS	858	NULL	27200	0	0	0	manpreet	16:43.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701957	5	CHEQUE	408810	00:00.0	ICICI BANK	859	NULL	22050	0	0	0	manpreet	17:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600673	5	CHEQUE	108	00:00.0	YES BANK	860	NULL	29250	0	0	0	manpreet	17:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500182	5	CHEQUE	788483	00:00.0	THE NAINITAL BANK LTD.	861	NULL	27600	0	0	0	manpreet	19:10.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903702	5	CHEQUE	62305	00:00.0	UNION BANK OF INDIA	862		11250	0	0	0	manpreet	20:36.0	admin	06:36.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904037	5	CHEQUE	114679	00:00.0	BANK OF MAHARASHTRA	863	NULL	9600	0	0	0	manpreet	23:55.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701291	5	CHEQUE	554578	00:00.0	STATE BANK OF INDIA	864	NULL	28850	0	0	0	lallan	24:22.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903974	5	CHEQUE	114680	00:00.0	BANK OF MAHARASHTRA	865	NULL	9600	0	0	0	manpreet	24:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903684	5	CHEQUE	257752	00:00.0	CORPORATION BANK	866	NULL	11250	0	0	0	lallan	28:11.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903763	5	CHEQUE	838454	00:00.0	CITI BANK	867		11250	0	0	0	lallan	33:32.0	admin	14:38.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701256	5	CHEQUE	209781	00:00.0	AXIS	868		27200	0	0	0	lallan	37:45.0	admin	48:14.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701256	5	CHEQUE	209782	00:00.0	AXIS	869		1650	0	0	0	lallan	38:33.0	admin	48:14.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904023	5	CHEQUE	588981	00:00.0	HDFC BANK	870	NULL	11250	0	0	0	lallan	40:55.0	NULL	NULL	NULL	0	0	00:00.0	1	fund insufficient	NULL		0
S0903808	5	CHEQUE	246019	00:00.0	HDFC BANK	871	NULL	9600	0	0	0	lallan	44:37.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702219	5	CHEQUE	58496	00:00.0	ICICI BANK	872	NULL	28850	0	0	0	lallan	46:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702218	5	CHEQUE	58497	00:00.0	ICICI BANK	873	NULL	28850	0	0	0	lallan	47:30.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601023	5	CHEQUE	200893	00:00.0	PANJAB NATIONAL BANK	874	NULL	29800	0	0	0	lallan	48:55.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903890	5	CHEQUE	983161	00:00.0	INDIAN BANK	875	NULL	11250	0	0	0	lallan	51:09.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903587	5	CHEQUE	983193	00:00.0	STATE BANK OF INDIA	876		11250	0	0	0	lallan	52:10.0	lallan	08:11.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500109	5	CHEQUE	937906	00:00.0	THE SOUTH INDIAN BAN	877	NULL	27600	0	0	0	lallan	54:36.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500110	5	CHEQUE	937907	00:00.0	THE SOUTH INDIAN BAN	878	NULL	29250	0	0	0	lallan	55:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701651	5	CHEQUE	673244	00:00.0	STATE BANK OF INDIA	879		22050	0	0	0	lallan	00:42.0	lallan	14:09.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601002	5	CHEQUE	273724	00:00.0	HDFC BANK	880	NULL	18300	0	0	0	sreeja	01:07.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701644	5	CHEQUE	789014	00:00.0	ORIENTAL BANK OF COM	881	NULL	28850	0	0	0	lallan	08:15.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903403	5	CHEQUE	240319	00:00.0	HDFC BANK	882		11250	0	0	0	lallan	13:04.0	lallan	37:28.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601050	5	CHEQUE	527548	00:00.0	HDFC BANK	883	NULL	29250	0	0	0	lallan	14:11.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802792	5	CHEQUE	417807	00:00.0	UTI BANK LTD.	884	NULL	28450	0	0	0	lallan	15:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702609	5	CHEQUE	362701	00:00.0	HDFC BANK	885	NULL	28850	0	0	0	lallan	15:23.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701604	5	CHEQUE	416752	00:00.0	HDFC BANK	886	NULL	28850	0	0	0	lallan	18:23.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803044	5	CHEQUE	50269	00:00.0	THE SOUTH INDIAN BANK	887	NULL	29000	0	0	0	lallan	18:31.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802670	5	CHEQUE	553279	00:00.0	VIJAYA BANK	888	NULL	28450	0	0	0	lallan	19:31.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802496	5	CHEQUE	789015	00:00.0	ORIENTAL BANK OF COM	889	NULL	28450	0	0	0	lallan	20:06.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701432	5	CHEQUE	298221	00:00.0	AXIS	890	NULL	28850	0	0	0	lallan	20:10.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903563	5	CHEQUE	745814	00:00.0	HDFC BANK	891	NULL	11250	0	0	0	lallan	20:47.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701555	5	CHEQUE	326911	00:00.0	ICICI BANK	892	NULL	28850	0	0	0	lallan	21:13.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803022	5	CHEQUE	481054	00:00.0	CITI BANK	893	NULL	26800	0	0	0	lallan	22:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802875	5	CHEQUE	461091	00:00.0	PANJAB NATIONAL BANK	894	NULL	20400	0	0	0	lallan	25:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802828	5	CHEQUE	608007	00:00.0	ANDHRA BANK	895		26800	0	0	0	lallan	27:26.0	lallan	31:07.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903941	5	CHEQUE	598697	00:00.0	PUNJAB NATIONAL BANK	896		11250	0	0	0	lallan	28:40.0	lallan	06:10.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802634	5	CHEQUE	753313	00:00.0	ORIENTAL BANK OF COM	897	NULL	23600	0	0	0	lallan	28:58.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702499	5	CHEQUE	228100	00:00.0	HDFC BANK	898		28850	0	0	0	lallan	29:30.0	lallan	51:35.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802635	5	CHEQUE	753312	00:00.0	ORIENTAL BANK OF COM	899	NULL	23600	0	0	0	lallan	29:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701681	5	CHEQUE	732684	00:00.0	ICICI BANK	900	NULL	29400	0	0	0	lallan	30:20.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803284	5	CHEQUE	693944	00:00.0	ICICI BANK	901	NULL	26800	0	0	0	lallan	32:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802799	5	CHEQUE	173048	00:00.0	ICICI BANK	902	NULL	28450	0	0	0	lallan	32:25.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903797	5	CHEQUE	754351	00:00.0	ICICI BANK	903	NULL	9600	0	0	0	lallan	32:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702533	5	CHEQUE	754352	00:00.0	ICICI BANK	904	NULL	28850	0	0	0	lallan	33:16.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701824	5	CHEQUE	484824	00:00.0	ICICI BANK	905	NULL	27200	0	0	0	lallan	34:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600361	5	CHEQUE	58260	00:00.0	CITI BANK	906	NULL	27600	0	0	0	lallan	39:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702114	5	CHEQUE	523161	00:00.0	ICICI BANK	907	NULL	27200	0	0	0	lallan	41:57.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802938	5	CHEQUE	367292	00:00.0	ANDHRA BANK	908	NULL	28450	0	0	0	lallan	42:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903401	5	CHEQUE	848861	00:00.0	CITI BANK	909	NULL	9600	0	0	0	lallan	44:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802726	5	CHEQUE	767220	00:00.0	ABN AMRO	910		26800	0	0	0	lallan	44:07.0	lallan	01:01.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702072	5	CHEQUE	361250	00:00.0	AXIS	911	NULL	27200	0	0	0	lallan	47:22.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702073	5	CHEQUE	361249	00:00.0	AXIS	912	NULL	28850	0	0	0	lallan	48:21.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904111	5	CHEQUE	106618	00:00.0	ICICI BANK	913	NULL	64900	0	0	0	sreeja	50:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601162	5	CHEQUE	739055	00:00.0	ICICI BANK	914	NULL	29250	0	0	0	lallan	51:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701507	5	CHEQUE	84084	00:00.0	AXIS	915	NULL	27200	0	0	0	lallan	51:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904111	5	CHEQUE	459774	00:00.0	ICICI BANK	916	NULL	1650	0	0	0	sreeja	52:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903969	5	CHEQUE	140657	00:00.0	AXIS	917		11250	0	0	0	lallan	52:47.0	admin	59:52.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802676	5	CHEQUE	766672	00:00.0	BANK OF MAHARASHTRA	918	NULL	26800	0	0	0	lallan	54:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500084	5	CHEQUE	359447	00:00.0	CITI BANK	919	NULL	29250	0	0	0	lallan	55:32.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701970	5	CHEQUE	875280	00:00.0	ANDHRA BANK	920	NULL	28850	0	0	0	lallan	57:20.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802682	5	CHEQUE	236194	00:00.0	STANDARD CHARTERED	921	NULL	26800	0	0	0	lallan	58:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701760	5	CHEQUE	420354	00:00.0	STATE BANK OF BIKANE	922	NULL	27200	0	0	0	lallan	00:03.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903521	5	CHEQUE	420355	00:00.0	STATE BANK OF BIKANE	923	NULL	9600	0	0	0	lallan	01:06.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500007	5	CHEQUE	237114	00:00.0	STATE BANK OF BIKANE	924	NULL	27600	0	0	0	lallan	03:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802687	5	CHEQUE	237115	00:00.0	STATE BANK OF BIKANE	925	NULL	28450	0	0	0	lallan	04:10.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701614	5	CHEQUE	398045	00:00.0	PUNBAJ NATIONAL BANK	926	NULL	27200	0	0	0	lallan	05:37.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
